ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
504971762,0,17-Feb-69,30,3,15,21000,Yes,,No,M,Below High School,Blue Collar,33,Private,10510,6,Pickup,yes,40386,1,No,5,0,1,0,Highly Urban/ Urban
677987957,0,2-Feb-48,51,0,13,,No,166000,Yes,F,Bachelors,Professional,28,Private,6460,1,SUV,no,0,0,No,1,0,9,0,Highly Urban/ Urban
914469084,1,31-Jan-56,43,2,14,18000,No,100000,Yes,M,High School,Blue Collar,6,Commercial,12810,18,Minivan,yes,0,0,No,0,0,8,0,Highly Urban/ Urban
228687082,0,16-Nov-49,50,0,11,1000,No,,Yes,F,Below High School,Student,49,Private,34220,1,Van,no,0,0,No,0,0,6,0,Highly Rural/ Rural
855292358,0,27-Aug-60,39,1,13,91000,No,258000,Yes,M,Bachelors,Manager,46,Private,14680,6,Minivan,no,0,0,No,1,0,10,0,Highly Urban/ Urban
856798476,0,4-Jan-60,39,0,13,17000,No,148000,Yes,M,Bachelors,Student,47,Private,20670,1,Van,yes,6387,4,No,4,0,12,0,Highly Urban/ Urban
805970222,1,15-Jan-59,40,3,14,51000,Yes,180000,No,M,Bachelors,Blue Collar,15,Commercial,6640,9,Minivan,no,0,0,No,0,0,6,0,Highly Rural/ Rural
736936242,0,14-Nov-38,61,0,13,59000,No,286000,Yes,M,High School,Blue Collar,48,Commercial,24340,1,Panel Truck,yes,0,0,No,2,0,1,0,Highly Urban/ Urban
926892183,0,17-Dec-57,41,1,9,126000,No,306000,Yes,M,Bachelors,Professional,38,Private,21810,9,Minivan,yes,0,0,No,0,0,8,0,Highly Rural/ Rural
339645378,0,18-Sep-56,43,0,6,139000,No,354000,Yes,M,Bachelors,Professional,30,Private,15400,3,Minivan,yes,0,0,No,0,0,,0,Highly Rural/ Rural
321385526,0,4-Mar-55,44,0,,116000,No,,No,F,Masters,Lawyer,47,Private,6810,4,SUV,no,25901,3,No,0,0,12,0,Highly Urban/ Urban
649245292,0,20-Sep-49,50,0,13,111000,No,,No,M,Masters,Unknown,53,Private,15710,10,Minivan,no,3917,2,No,5,0,17,0,Highly Urban/ Urban
773852602,0,23-Oct-47,52,0,12,47000,No,,No,F,Masters,Manager,41,Private,18460,10,SUV,no,0,0,No,0,0,10,0,Highly Urban/ Urban
669374872,0,24-Jun-42,57,1,11,,Yes,,No,F,Masters,Lawyer,20,Private,15380,3,SUV,no,0,0,No,0,0,14,0,Highly Urban/ Urban
752901598,0,1-Mar-39,60,1,15,71000,No,261000,Yes,M,Masters,Lawyer,22,Private,14570,1,Minivan,yes,0,0,No,0,0,13,0,Highly Urban/ Urban
77314886,0,26-Sep-40,59,1,16,,No,340000,Yes,M,Bachelors,Manager,11,Private,7950,3,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
808419133,0,18-Dec-64,34,2,11,0,Yes,,No,F,High School,Student,55,Commercial,17510,10,SUV,no,0,0,No,1,0,1,0,Highly Urban/ Urban
627828331,0,12-Dec-48,50,0,7,43000,No,149000,Yes,F,Bachelors,Home Maker,56,Private,10010,7,SUV,no,0,0,No,1,0,11,0,Highly Urban/ Urban
391162020,0,15-Apr-71,28,2,10,23000,No,98000,Yes,F,Below High School,Clerical,50,Private,7040,4,Sports Car,no,5283,4,No,1,5618,1,1,Highly Urban/ Urban
96691709,0,20-Jun-59,40,0,,0,No,,Yes,F,Below High School,Student,46,Private,14810,7,Minivan,no,7846,2,No,2,3029,6,1,Highly Urban/ Urban
263132719,0,11-May-55,44,2,11,42000,Yes,151000,No,M,Below High School,Blue Collar,39,Private,10090,6,Minivan,no,0,0,No,0,0,6,0,Highly Urban/ Urban
784446461,0,30-Oct-50,49,0,,48000,No,,No,M,Masters,Unknown,16,Commercial,6400,19,Pickup,yes,8052,1,No,0,0,12,0,Highly Urban/ Urban
495572630,0,3-Apr-49,50,0,10,17000,No,93000,Yes,F,Below High School,Clerical,23,Private,14990,10,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
92741602,1,20-Jun-54,45,2,12,48000,Yes,,No,F,Bachelors,Clerical,40,Private,11930,7,Minivan,no,4658,3,No,6,1538,9,1,Highly Urban/ Urban
331601279,0,19-Mar-58,41,0,11,96000,No,286000,Yes,F,Bachelors,Professional,30,Commercial,39540,1,Van,no,6599,2,No,6,6693,8,1,Highly Urban/ Urban
567465603,0,7-Mar-56,43,0,14,15000,No,,No,M,Below High School,Clerical,46,Private,8180,9,Minivan,yes,49422,3,Yes,0,0,9,0,Highly Urban/ Urban
139087691,0,12-Feb-61,38,0,10,,No,,No,F,High School,Clerical,12,Private,7060,1,Sports Car,no,7898,2,No,0,0,1,0,Highly Urban/ Urban
630841772,0,25-Dec-43,55,0,10,43000,No,236000,Yes,M,Below High School,Blue Collar,21,Private,17660,1,Van,yes,0,0,Yes,1,0,1,0,Highly Urban/ Urban
994354180,0,9-Aug-60,39,0,9,,No,119000,Yes,M,High School,Blue Collar,67,Commercial,4390,6,Minivan,yes,0,0,No,3,0,8,0,Highly Rural/ Rural
831574245,0,28-Jan-51,48,0,11,21000,No,116000,No,F,Below High School,Clerical,48,Private,6830,6,SUV,no,6645,3,No,5,0,3,0,Highly Urban/ Urban
186660483,0,9-May-71,28,4,0,0,Yes,81000,No,F,Below High School,Home Maker,27,Private,4300,1,SUV,no,0,0,No,0,3490,6,1,Highly Urban/ Urban
294453398,2,12-Jul-61,38,2,10,62000,No,233000,Yes,F,High School,Blue Collar,5,Private,11500,10,SUV,no,0,0,No,0,0,1,0,Highly Rural/ Rural
798501075,0,25-May-51,48,0,7,50000,No,197000,Yes,F,Masters,Lawyer,26,Private,2250,1,Sports Car,no,8907,2,No,4,0,17,0,Highly Rural/ Rural
848263735,0,24-Feb-64,35,0,13,63000,No,,No,M,Below High School,Manager,36,Commercial,19760,1,Van,yes,7908,1,No,10,2716,1,1,Highly Urban/ Urban
281097608,0,7-Jul-49,50,0,7,64000,No,,No,F,Bachelors,Manager,21,Private,7870,7,SUV,no,0,0,No,0,0,7,0,Highly Urban/ Urban
183158755,0,11-Dec-63,35,0,10,78000,No,260000,Yes,F,Masters,Lawyer,57,Private,23610,1,SUV,no,6011,3,No,9,4363,16,1,Highly Urban/ Urban
876897657,0,10-Sep-67,32,2,0,0,No,,Yes,M,High School,Student,29,Commercial,7410,6,Pickup,no,1491,2,No,8,2922,1,1,Highly Urban/ Urban
557742413,0,27-Apr-72,27,1,13,123000,Yes,,No,M,Masters,Unknown,25,Private,16510,10,Minivan,yes,4174,3,No,2,0,19,0,Highly Urban/ Urban
943487889,1,26-Feb-61,38,3,13,28000,Yes,113000,No,M,Bachelors,Clerical,33,Private,4310,10,Minivan,no,30254,3,Yes,0,781,8,1,Highly Urban/ Urban
85768488,2,21-Jun-59,40,2,11,,Yes,,No,M,High School,Blue Collar,27,Private,13420,6,Minivan,no,7865,4,No,3,25325,1,1,Highly Urban/ Urban
820942677,0,27-Oct-51,48,0,12,85000,No,266000,Yes,F,High School,Blue Collar,37,Commercial,35420,8,Van,no,0,0,No,0,0,1,0,Highly Rural/ Rural
767844121,0,2-Jul-67,32,0,8,17000,No,99000,Yes,M,Below High School,Clerical,52,Commercial,16700,9,Van,no,45357,1,Yes,5,3970,1,1,Highly Urban/ Urban
699357023,2,4-Mar-63,36,4,11,37000,Yes,,No,F,Bachelors,Clerical,38,Private,21660,1,SUV,no,20731,1,Yes,7,8060,9,1,Highly Urban/ Urban
538846592,2,20-Jan-55,44,2,0,,No,85000,Yes,F,Bachelors,Home Maker,38,Private,9910,11,SUV,no,25706,2,No,0,0,7,0,Highly Urban/ Urban
669900520,0,10-Oct-53,46,0,9,52000,No,199000,Yes,F,High School,Blue Collar,43,Commercial,15840,4,SUV,no,0,0,No,1,0,1,0,Highly Urban/ Urban
706306036,0,19-Feb-44,55,0,13,240000,No,601000,Yes,F,PhD,Lawyer,46,Private,31640,6,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
423872499,0,15-Apr-53,46,0,11,115000,No,299000,Yes,M,High School,Blue Collar,51,Commercial,38600,9,Panel Truck,yes,0,0,No,0,0,8,0,Highly Rural/ Rural
330245745,1,30-Aug-55,44,1,9,56000,No,170000,Yes,F,Bachelors,Blue Collar,19,Commercial,17630,1,Minivan,no,0,0,No,1,0,,0,Highly Urban/ Urban
652680644,3,1-Feb-54,45,3,14,51000,No,218000,Yes,M,Masters,Lawyer,45,Private,12310,1,Minivan,yes,0,0,Yes,0,4953,10,1,Highly Urban/ Urban
366181726,0,10-Jul-48,51,0,9,61000,No,242000,Yes,M,High School,Blue Collar,26,Commercial,12730,1,Minivan,yes,0,0,No,2,0,9,0,Highly Rural/ Rural
611794581,0,15-Dec-37,61,0,15,103000,No,333000,Yes,M,Bachelors,Professional,19,Commercial,36370,1,Van,yes,0,0,No,0,0,17,0,Highly Urban/ Urban
234773395,0,4-Mar-52,47,0,8,,No,406000,Yes,F,PhD,Manager,5,Private,23070,6,SUV,no,0,0,No,0,0,12,0,Highly Urban/ Urban
88757083,0,22-Jun-47,52,0,13,,No,218000,Yes,M,Masters,Unknown,68,Commercial,9560,1,Pickup,no,11409,1,No,0,0,15,0,Highly Urban/ Urban
256857947,0,29-Aug-49,50,0,13,61000,No,177000,Yes,F,Bachelors,Manager,48,Private,12610,1,Sports Car,no,0,0,No,2,0,7,0,Highly Urban/ Urban
209335096,0,13-Jan-52,47,0,13,129000,No,374000,No,M,Masters,Unknown,38,Commercial,29900,1,Panel Truck,yes,2033,2,Yes,0,0,1,0,Highly Urban/ Urban
610279903,0,7-Feb-50,49,0,11,9000,No,,No,M,High School,Student,33,Commercial,6400,3,Pickup,no,5551,2,No,4,4735,7,1,Highly Urban/ Urban
702299469,0,26-Nov-61,37,2,12,33000,No,171000,Yes,F,Bachelors,Blue Collar,36,Private,8000,6,SUV,no,39722,1,Yes,4,7640,10,1,Highly Urban/ Urban
427672605,0,18-Aug-55,44,0,12,69000,No,,No,F,Bachelors,Professional,46,Private,13240,4,SUV,no,0,0,No,1,0,5,0,Highly Urban/ Urban
789536767,0,4-Apr-45,54,0,15,65000,No,229000,Yes,F,Masters,Lawyer,18,Private,6900,1,SUV,no,0,0,No,1,0,21,0,Highly Urban/ Urban
446316742,0,17-Apr-62,37,0,8,26000,No,169000,No,F,High School,Blue Collar,33,Commercial,10250,1,SUV,no,30081,1,Yes,5,0,1,0,Highly Urban/ Urban
981458064,0,15-Jan-72,27,2,0,0,No,,Yes,F,Below High School,Student,12,Private,4200,6,Sports Car,no,0,0,Yes,2,1453,6,1,Highly Urban/ Urban
83908393,0,6-Aug-57,42,0,9,118000,No,327000,No,M,Bachelors,Blue Collar,43,Commercial,13270,7,Minivan,no,0,0,No,0,0,12,0,Highly Urban/ Urban
900622130,0,16-Feb-46,53,0,0,0,No,,Yes,F,Bachelors,Home Maker,22,Commercial,26620,1,Van,no,4504,3,No,2,5728,11,1,Highly Urban/ Urban
721260296,0,21-Oct-51,48,0,10,46000,No,153000,Yes,M,Below High School,Blue Collar,25,Private,15610,6,Minivan,no,0,0,No,0,0,3,0,Highly Urban/ Urban
673320205,1,19-Dec-42,56,1,17,98000,No,332000,Yes,M,High School,Professional,34,Commercial,29700,10,Panel Truck,yes,7238,2,No,0,2313,8,1,Highly Urban/ Urban
457437019,0,13-Feb-50,49,0,0,0,No,,No,M,Below High School,Student,90,Private,22920,1,Minivan,yes,0,0,No,0,0,1,0,Highly Rural/ Rural
624878768,0,29-Jan-49,50,0,13,114000,No,,Yes,M,Bachelors,Manager,25,Commercial,6600,1,Pickup,yes,7922,4,No,1,0,12,0,Highly Urban/ Urban
135238902,1,22-Jan-37,62,2,15,65000,No,291000,Yes,F,PhD,Unknown,49,Commercial,16620,11,Pickup,no,0,0,No,1,0,12,0,Highly Urban/ Urban
504685265,0,5-Nov-47,52,0,13,70000,No,,No,F,Masters,Manager,35,Private,8510,3,SUV,no,0,0,No,0,0,13,0,Highly Urban/ Urban
460805183,0,16-Jan-57,42,2,11,36000,Yes,158000,No,M,High School,Blue Collar,10,Commercial,11050,1,Pickup,yes,5863,1,No,0,0,11,0,Highly Rural/ Rural
281348357,0,26-Jan-60,39,2,9,134000,Yes,,No,F,Masters,Unknown,41,Commercial,18790,4,Pickup,no,5904,1,No,1,0,15,0,Highly Urban/ Urban
241644896,0,10-Jun-51,48,0,0,,No,,Yes,F,PhD,Home Maker,12,Private,11630,14,Sports Car,no,0,0,No,0,0,14,0,Highly Urban/ Urban
656286665,0,4-Sep-42,57,0,13,75000,No,277000,Yes,M,Masters,Unknown,40,Commercial,26030,9,Panel Truck,yes,0,0,No,1,0,17,0,Highly Rural/ Rural
169244879,0,28-May-47,52,0,14,33000,No,185000,Yes,M,High School,Professional,61,Private,10030,7,Pickup,yes,0,0,No,3,0,1,0,Highly Rural/ Rural
275101540,0,29-May-52,47,0,16,14000,No,127000,Yes,F,Masters,Home Maker,50,Private,26520,1,Sports Car,no,3431,1,No,1,3969,16,1,Highly Urban/ Urban
871088174,0,5-Mar-49,50,0,13,5000,No,,No,F,High School,Student,29,Commercial,10620,11,SUV,no,3553,3,No,2,1114,7,1,Highly Urban/ Urban
743964218,0,3-Aug-65,34,1,12,11000,No,127000,Yes,F,Below High School,Clerical,13,Private,6000,7,SUV,no,0,0,No,0,0,7,0,Highly Rural/ Rural
612102043,0,23-Apr-58,41,3,,0,Yes,,No,F,High School,Home Maker,31,Private,15670,7,Pickup,no,0,0,No,0,0,8,0,Highly Rural/ Rural
136051346,0,23-Feb-51,48,0,,64000,No,,No,F,Masters,Manager,37,Private,19710,6,Minivan,no,0,0,No,1,0,15,0,Highly Urban/ Urban
924144645,1,2-Jul-59,40,2,8,48000,Yes,,No,F,Bachelors,Clerical,42,Private,10280,1,SUV,no,9035,4,No,4,830,7,1,Highly Urban/ Urban
964484305,0,1-Feb-41,58,0,12,69000,No,272000,Yes,M,Bachelors,Professional,30,Private,20490,7,Minivan,no,0,0,No,0,0,9,0,Highly Rural/ Rural
400041881,0,8-Jun-66,33,3,11,70000,No,194000,Yes,F,Below High School,Clerical,56,Private,15850,11,Sports Car,no,0,0,No,0,0,6,0,Highly Rural/ Rural
914690116,0,18-May-52,47,0,13,166000,No,386000,Yes,F,PhD,Doctor,41,Private,38550,1,Van,no,0,0,No,0,0,17,0,Highly Urban/ Urban
255252716,1,18-Feb-54,45,2,14,12000,Yes,,No,F,Bachelors,Student,44,Commercial,7210,1,Sports Car,no,36236,3,Yes,2,5109,12,1,Highly Urban/ Urban
977988662,0,4-Aug-79,20,2,0,0,No,,Yes,F,High School,Student,33,Private,5470,1,Sports Car,yes,6625,3,No,6,0,6,0,Highly Rural/ Rural
47712962,0,22-Feb-69,30,1,8,59000,Yes,146000,No,M,Bachelors,Professional,33,Private,10430,3,Pickup,yes,7959,2,No,0,0,11,0,Highly Urban/ Urban
948206187,0,23-Oct-64,35,2,8,45000,No,184000,Yes,M,High School,Professional,45,Private,9470,1,Pickup,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
741663347,0,17-Nov-60,38,3,12,108000,Yes,,No,F,Bachelors,Professional,11,Private,16430,6,Minivan,no,6825,1,No,0,0,,0,Highly Urban/ Urban
373267772,0,11-Oct-52,47,0,10,21000,No,117000,No,M,High School,Clerical,17,Private,9640,4,Pickup,yes,0,0,Yes,1,0,6,0,Highly Rural/ Rural
437203358,0,21-Dec-61,37,0,10,41000,No,173000,Yes,M,Below High School,Clerical,38,Private,16210,1,Minivan,no,0,0,No,0,0,8,0,Highly Urban/ Urban
516170161,0,7-Jun-64,35,0,,16000,No,87000,Yes,F,High School,Professional,14,Private,16920,4,SUV,no,0,0,No,0,0,13,0,Highly Urban/ Urban
236786181,0,2-Jan-56,43,0,12,49000,No,178000,Yes,F,High School,Manager,13,Private,13630,11,SUV,no,0,0,No,3,0,,0,Highly Urban/ Urban
651005353,0,12-Feb-72,27,4,15,31000,No,122000,Yes,F,High School,Blue Collar,58,Commercial,7320,1,Minivan,no,7582,2,No,1,6023,7,1,Highly Urban/ Urban
925761563,0,6-May-69,30,0,13,15000,No,,Yes,M,Bachelors,Student,44,Private,6030,14,Minivan,yes,0,0,No,0,0,15,0,Highly Urban/ Urban
661078597,0,3-Nov-61,38,0,11,92000,No,234000,Yes,M,Masters,Unknown,39,Commercial,27390,6,Panel Truck,yes,33887,4,Yes,3,0,,0,Highly Urban/ Urban
332153461,0,19-Feb-52,47,0,8,64000,No,242000,No,F,High School,Blue Collar,48,Private,16670,1,Minivan,no,11375,3,No,6,0,1,0,Highly Urban/ Urban
523279492,0,21-Apr-43,56,1,11,50000,No,165000,Yes,F,Bachelors,Home Maker,22,Private,13090,4,SUV,no,0,0,No,5,0,1,0,Highly Rural/ Rural
30148425,0,13-Jul-51,48,0,12,7000,No,,No,M,Bachelors,Home Maker,21,Private,22520,1,Minivan,no,0,0,No,0,0,11,0,Highly Urban/ Urban
168896762,0,21-Aug-59,40,0,8,83000,No,218000,Yes,F,PhD,Doctor,15,Private,1500,13,SUV,no,0,0,No,0,0,19,0,Highly Urban/ Urban
413423871,1,19-Dec-53,45,1,15,198000,No,504000,Yes,M,PhD,Unknown,15,Commercial,25780,3,Panel Truck,yes,45436,2,Yes,1,2411,,1,Highly Urban/ Urban
493522906,0,23-Dec-65,33,3,12,101000,Yes,,No,F,Bachelors,Blue Collar,17,Commercial,24710,9,Pickup,no,898,1,Yes,3,4249,13,1,Highly Urban/ Urban
630541607,0,10-Jul-62,37,3,14,26000,No,127000,Yes,M,Below High School,Blue Collar,50,Commercial,9030,4,Pickup,yes,1602,2,No,6,7800,6,1,Highly Urban/ Urban
482826697,0,12-Mar-42,57,0,15,122000,No,333000,Yes,M,Bachelors,Professional,27,Private,14720,4,Minivan,no,0,0,No,0,0,5,0,Highly Urban/ Urban
570538751,2,10-Apr-54,45,3,0,0,No,72000,Yes,F,High School,Home Maker,36,Private,13110,1,SUV,no,0,0,No,0,0,1,0,Highly Rural/ Rural
521214018,0,3-Jan-50,49,0,14,40000,No,197000,Yes,M,High School,Blue Collar,41,Commercial,14080,11,Minivan,yes,3767,3,No,2,27711,8,1,Highly Urban/ Urban
68288781,0,7-May-50,49,0,11,,No,332000,Yes,F,PhD,Manager,27,Private,18560,6,SUV,no,0,0,No,5,0,18,0,Highly Urban/ Urban
521266213,0,19-Nov-44,54,0,14,86000,No,,No,F,Masters,Unknown,26,Commercial,29890,10,Pickup,no,0,0,No,0,0,17,0,Highly Urban/ Urban
610125315,0,1-Apr-57,42,2,11,70000,Yes,,No,F,Bachelors,Professional,40,Private,22780,4,Sports Car,no,0,0,No,0,0,12,0,Highly Rural/ Rural
280912778,0,19-Sep-47,52,0,11,96000,No,274000,Yes,F,Bachelors,Manager,21,Private,11090,7,Pickup,no,0,0,No,1,0,9,0,Highly Urban/ Urban
617988135,0,8-Nov-53,46,0,12,,No,,Yes,F,Below High School,Student,53,Private,10440,4,SUV,no,0,0,No,2,0,7,0,Highly Rural/ Rural
392991699,0,30-Apr-53,46,0,15,24000,No,108000,Yes,M,High School,Clerical,28,Private,11900,1,Pickup,no,0,0,No,0,0,1,0,Highly Urban/ Urban
368472751,0,27-Feb-60,39,0,7,46000,No,169000,Yes,M,High School,Clerical,8,Private,7790,6,Pickup,yes,6627,1,No,9,0,1,0,Highly Urban/ Urban
185377177,0,25-Nov-50,48,0,6,32000,No,168000,Yes,M,High School,Clerical,37,Private,13710,6,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
122184095,0,10-Jun-63,36,0,9,80000,No,,No,F,High School,Blue Collar,21,Commercial,23110,6,SUV,no,0,0,No,2,4993,1,1,Highly Urban/ Urban
549927672,0,31-Dec-41,57,0,12,59000,No,215000,No,F,Masters,Lawyer,16,Private,28000,4,Minivan,no,0,0,No,2,0,14,0,Highly Urban/ Urban
125543499,1,16-Mar-56,43,3,15,123000,Yes,,No,F,Bachelors,Blue Collar,19,Commercial,18080,1,SUV,no,1784,1,No,4,4004,14,1,Highly Urban/ Urban
326976641,0,2-Jul-43,56,0,16,48000,No,,No,F,Masters,Professional,56,Private,27320,7,Minivan,no,0,0,No,0,0,13,0,Highly Urban/ Urban
8166151,0,6-Jan-49,50,0,8,92000,No,287000,Yes,F,High School,Blue Collar,40,Commercial,6730,17,SUV,no,0,0,Yes,0,6907,10,1,Highly Urban/ Urban
591743242,0,19-Apr-47,52,0,11,104000,No,325000,No,F,PhD,Doctor,53,Private,17080,11,Minivan,no,0,0,No,0,0,11,0,Highly Urban/ Urban
537177383,0,6-Mar-49,50,0,13,61000,No,263000,Yes,F,High School,Blue Collar,52,Commercial,28390,6,Pickup,no,7787,1,No,6,0,1,0,Highly Urban/ Urban
159571183,0,30-Oct-40,59,0,12,80000,No,276000,Yes,M,Bachelors,Blue Collar,26,Commercial,26630,1,Panel Truck,no,8938,2,No,6,5601,12,1,Highly Rural/ Rural
309073153,0,21-May-67,32,1,8,76000,No,233000,Yes,F,Bachelors,Professional,49,Private,12300,1,SUV,no,8223,1,No,4,0,12,0,Highly Urban/ Urban
983371173,0,29-May-51,48,0,12,109000,No,320000,Yes,M,High School,Blue Collar,23,Commercial,17160,17,Van,yes,31227,2,No,4,710,1,1,Highly Urban/ Urban
548377956,0,23-Aug-49,50,0,14,227000,No,575000,Yes,M,PhD,Unknown,5,Commercial,35350,8,Panel Truck,yes,0,0,No,0,0,12,0,Highly Urban/ Urban
941887174,0,24-May-58,41,0,15,43000,No,146000,Yes,M,Below High School,Clerical,58,Private,5840,4,Pickup,yes,0,0,No,0,0,7,0,Highly Rural/ Rural
599703774,0,19-Jul-42,57,0,13,110000,No,,No,M,Masters,Unknown,13,Commercial,18230,10,Van,no,3253,1,No,2,0,,0,Highly Urban/ Urban
53218115,0,27-Sep-49,50,0,13,196000,No,,No,M,PhD,Unknown,29,Commercial,17360,4,Van,yes,0,0,No,6,0,11,0,Highly Urban/ Urban
19890031,0,6-Jan-51,48,0,8,139000,No,388000,Yes,M,Masters,Lawyer,53,Private,14740,3,Minivan,yes,0,0,No,1,0,12,0,Highly Urban/ Urban
733541656,0,18-Sep-51,48,0,14,70000,No,245000,No,M,Bachelors,Clerical,33,Commercial,9970,10,Pickup,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
822649543,2,25-Jan-61,38,3,15,16000,No,105000,Yes,M,Below High School,Blue Collar,38,Private,9980,6,Minivan,yes,995,2,No,6,0,7,0,Highly Urban/ Urban
371976627,0,24-Oct-41,58,0,13,37000,No,216000,No,M,High School,Blue Collar,19,Commercial,9390,1,SUV,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
386966376,0,1-May-66,33,3,0,0,Yes,,No,F,High School,Student,52,Commercial,16670,7,Sports Car,no,1051,1,No,0,3966,9,1,Highly Urban/ Urban
949616041,0,19-Jul-46,53,0,11,11000,No,,Yes,M,High School,Student,37,Commercial,27800,4,Panel Truck,yes,0,0,Yes,0,0,8,0,Highly Rural/ Rural
749655710,0,24-Mar-48,51,0,14,102000,No,336000,Yes,F,Masters,Lawyer,27,Private,6600,1,Sports Car,no,0,0,No,0,0,13,0,Highly Urban/ Urban
592286959,0,22-Oct-62,37,1,14,77000,No,280000,Yes,F,Bachelors,Professional,11,Private,12890,1,Minivan,no,0,0,No,2,0,9,0,Highly Urban/ Urban
227672007,0,3-Nov-48,51,0,15,143000,No,353000,Yes,F,Bachelors,Manager,36,Private,22440,1,Minivan,no,0,0,No,0,0,11,0,Highly Urban/ Urban
594301853,0,5-Jun-45,54,0,14,60000,No,227000,Yes,M,High School,Professional,59,Commercial,26410,13,Panel Truck,no,0,0,Yes,0,0,1,0,Highly Urban/ Urban
225046564,0,16-Aug-68,31,3,15,6000,Yes,,No,F,High School,Student,50,Private,1500,8,Sports Car,no,5540,2,No,5,2892,8,1,Highly Urban/ Urban
724089967,0,13-Apr-70,29,0,11,24000,No,,No,F,Below High School,Blue Collar,43,Private,6830,1,SUV,no,5808,1,No,5,4138,1,1,Highly Urban/ Urban
287982920,1,21-Dec-60,38,1,12,149000,No,390000,Yes,M,Bachelors,Professional,24,Private,23120,6,Minivan,no,0,0,No,1,7765,6,1,Highly Urban/ Urban
412771202,0,26-Jan-58,41,2,17,22000,No,85000,Yes,F,Below High School,Blue Collar,33,Private,9530,6,SUV,no,0,0,No,4,4308,3,1,Highly Urban/ Urban
411154807,0,6-Jun-51,48,0,11,39000,No,,No,F,Below High School,Blue Collar,26,Private,22930,1,Pickup,no,6367,1,No,7,31357,1,1,Highly Urban/ Urban
65858750,0,2-Jan-55,44,0,12,5000,No,,No,F,Below High School,Student,37,Private,5900,6,Sports Car,no,8026,1,No,6,0,1,0,Highly Urban/ Urban
561506095,0,16-Mar-72,27,3,13,26000,No,128000,Yes,F,High School,Clerical,5,Private,19250,6,SUV,no,0,0,No,2,0,5,0,Highly Urban/ Urban
241791977,0,14-Jan-51,48,1,13,37000,No,184000,Yes,F,High School,Professional,48,Private,15190,1,Minivan,no,4848,3,No,1,0,1,0,Highly Urban/ Urban
384021681,0,28-Nov-55,43,3,0,0,No,75000,Yes,F,High School,Home Maker,52,Private,14740,6,Minivan,no,0,0,No,0,0,,0,Highly Urban/ Urban
61145891,0,4-Dec-48,50,0,10,200000,No,491000,Yes,F,Masters,Unknown,21,Commercial,26370,15,Pickup,no,0,0,No,0,0,19,0,Highly Urban/ Urban
761918307,2,7-Sep-54,45,2,9,15000,No,87000,Yes,F,Below High School,Blue Collar,37,Private,23940,1,SUV,no,0,0,No,2,7861,5,1,Highly Urban/ Urban
399351046,0,28-Jan-37,62,0,15,35000,No,190000,Yes,F,High School,Manager,21,Private,18260,10,Sports Car,no,8839,2,No,6,0,9,0,Highly Urban/ Urban
601932360,0,25-Nov-58,40,0,10,79000,No,,No,F,Bachelors,Manager,25,Private,9360,4,SUV,no,800,3,No,0,0,12,0,Highly Urban/ Urban
572678112,0,28-Jul-73,26,1,11,56000,No,202000,Yes,M,High School,Blue Collar,30,Commercial,16410,10,Van,yes,0,0,No,0,4681,1,1,Highly Urban/ Urban
894830894,0,18-Dec-41,57,0,11,73000,No,,No,M,Masters,Lawyer,44,Private,19410,4,Minivan,no,0,0,No,0,0,16,0,Highly Urban/ Urban
19903973,0,9-Oct-58,41,0,0,0,No,,Yes,F,Below High School,Student,18,Private,3550,9,SUV,no,0,0,No,2,0,1,0,Highly Rural/ Rural
420153981,0,18-Aug-48,51,0,8,25000,No,,No,F,Masters,Manager,51,Private,22480,6,Pickup,no,0,0,No,3,0,16,0,Highly Urban/ Urban
771117288,0,3-Sep-54,45,0,9,109000,No,,No,F,Masters,Lawyer,17,Private,26900,7,SUV,no,0,0,No,0,0,19,0,Highly Urban/ Urban
464738176,0,29-Oct-58,41,0,0,0,No,68000,No,F,Below High School,Home Maker,44,Private,2320,6,SUV,no,0,0,No,0,0,5,0,Highly Rural/ Rural
751118615,0,9-Jun-37,62,0,14,25000,No,170000,Yes,F,Masters,Lawyer,8,Private,7790,1,Sports Car,no,9348,4,No,0,0,13,0,Highly Urban/ Urban
441634514,0,20-Jan-52,47,0,15,62000,No,209000,No,M,Bachelors,Manager,45,Private,13380,7,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
148344210,0,27-Apr-47,52,0,10,4000,No,,No,M,High School,Student,21,Private,7110,4,Pickup,yes,0,0,No,1,0,8,0,Highly Urban/ Urban
